HCP_ID,HCP_Name,Address_Line1,City,State,ZIP,Specialty,Influence_Score,Bridge_Score,Eigenvector_Score,Final_Segment,Patients_Treated,Patients_Prescribed,Patients_Diagnosed,Patients_Count,Mistreated_Patients,Affiliation,HCO_ID,Email,Region,Territory,Territory_Name,Latitude,Longitude,Cluster_ID,Incoming_Referrals,Outgoing_Referrals
1821024787,CHRISTOPHER JAMES MURRAY,1910 PINE AVE,ALMA,MI,48801,Sleep Specialists,4.71,9.3,7.37,Diagnoser,7,17,1,4,1,UNIVERSITY OF MICHIGAN HEALTH SYSTEM,9001807,christopher.james murray@email.com,Midwest,2140005,"Detroit, MI",43.37871,-84.67667,3,1,0
1164909164,KIMBERLY VIOLET TEATS-GARRISON,105 S HEATON ST,MORRISON,IL,61270,Sleep Specialists,7.39,2.17,7.81,Diagnoser,7,28,1,4,3,CGH MEDICAL CENTER,9000323,kimberly.violet teats-garrison@email.com,Midwest,2140004,"Chicago, IL",41.82971,-89.9656,3,1,0
1902839525,SAMER KASSAR,1100 JOLIET ST,DYER,IN,46311,Sleep Specialists,8.91,4.2,5.86,Diagnoser,7,0,4,6,4,MIDWEST NEUROLOGY ASSOCIATES PC,9001039,samer.kassar@email.com,Midwest,2140006,"Indianapolis, IN",41.46846,-87.50918,3,1,0
1518384544,Jessica Cole Harris,1235 OLD YORK RD,ABINGTON,PA,19001,Neurology,3.39,3.34,9.13,Diagnoser,0,15,1,1,7,JEFFERSON HEALTH,9000833,jessica.harris@email.com,Northeast,2110005,"Philadelphia, PA",40.12624,-75.12652,3,1,1
1255929345,JENNIFER ANN SABIA,8100 WASHINGTON LN,WYNCOTE,PA,19095,NP/PA,9.63,8.0,6.49,Diagnoser,0,23,1,1,10,GENESIS HEALTHCARE INC,9000639,jennifer.sabia@email.com,Northeast,2110005,"Philadelphia, PA",40.08588,-75.15137,3,0,1
1316111263,David Jane Jones,833 CHESTNUT ST,PHILADELPHIA,PA,19107,Other Non-Specialists,9.29,8.57,7.25,Diagnoser,0,16,1,1,2,JEFFERSON HEALTH,9000833,david.jones@email.com,Northeast,2110005,"Philadelphia, PA",39.9518,-75.15864,3,0,1
1467512053,James Claire Clark,2608 KEISER BLVD,WYOMISSING,PA,19610,Other Non-Specialists,3.49,7.29,4.38,Diagnoser,0,23,1,1,3,RESPIRATORY SPECIALISTS,9001411,james.clark@email.com,Northeast,2110007,Central PA,40.34015,-75.97612,3,0,1
1487779161,Anthony Ruth Ramirez,170 SCIENCE PKWY,ROCHESTER,NY,14620,Psychologist,7.94,7.62,1.81,Diagnoser,0,0,1,1,6,TRILLIUM HEALTH INC,9001756,anthony.ramirez@email.com,Northeast,2110003,"Buffalo, NY",43.12878,-77.60463,3,0,1
1801866439,REBECCA SUE BAILEY,1 GUTHRIE SQ,SAYRE,PA,18840,Sleep Specialists,3.13,7.43,9.54,Diagnoser,0,23,1,1,2,THE GUTHRIE CLINIC,9001686,rebecca.bailey@email.com,Northeast,2110007,Central PA,41.97433,-76.52968,3,0,1
1295301273,MELANIE LYN HERBERT,3980 SHERIDAN DR,AMHERST,NY,14226,Sleep Specialists,5.44,5.89,2.72,Diagnoser,0,22,1,1,7,DENT NEUROLOGIC INSTITUTE,9000485,melanie.herbert@email.com,Northeast,2110003,"Buffalo, NY",42.97078,-78.79844,3,0,1
1477154599,Joshua Dean Harris,1100 WALNUT ST,PHILADELPHIA,PA,19107,Sleep Specialists,3.18,2.29,6.69,Diagnoser,0,28,1,1,7,JEFFERSON HEALTH,9000833,joshua.harris@email.com,Northeast,2110005,"Philadelphia, PA",39.9518,-75.15864,3,0,1
1477644110,JOHN LOUIS SABATINI,301 OXFORD VALLEY RD,YARDLEY,PA,19067,Sleep Specialists,9.45,1.43,9.44,Diagnoser,0,22,1,1,8,DR JOHN L SABATINI PC,9000509,john.sabatini@email.com,Northeast,2110005,"Philadelphia, PA",40.19595,-74.80976,3,0,1
1629307616,AMY MARIE YERGER,301 S 7TH AVE,WEST READING,PA,19611,Sleep Specialists,5.3,7.73,7.49,Diagnoser,1,25,2,1,2,TOWER HEALTH,9001743,amy.marie yerger@email.com,Northeast,2110007,Central PA,40.32473,-75.9411,3,1,0
1740642123,NIKKI CHOPRA,3624 MARKET ST,PHILADELPHIA,PA,19104,Sleep Specialists,2.44,9.99,7.06,Diagnoser,1,9,1,1,7,PENN MEDICINE,9001244,nikki.chopra@email.com,Northeast,2110005,"Philadelphia, PA",39.95891,-75.19836,3,3,1
1124689948,SEJLA GROSONJA,1450 CHAMPLIN AVE,UTICA,NY,13502,Sleep Specialists,4.61,6.59,7.73,Diagnoser,2,19,2,2,5,PULMONARY CRITICAL CARE AND SLEEP MEDICINE,9001366,sejla.grosonja@email.com,Northeast,2110003,"Buffalo, NY",43.14121,-75.16584,3,1,0
1124131057,SARAH ANN MORCHEN,1260 E WOODLAND AVE,SPRINGFIELD,PA,19064,Sleep Specialists,8.76,9.13,9.15,Diagnoser,4,4,2,5,6,PENN MEDICINE,9001244,sarah.ann morchen@email.com,Northeast,2110005,"Philadelphia, PA",39.93214,-75.33873,3,1,0
1285668319,John Rose Ramirez,1151 OLD YORK RD,ABINGTON,PA,19001,Other Non-Specialists,3.23,7.82,2.12,Diagnoser,6,15,6,4,2,ABINGTON NEUROLOGICAL ASSOCIATES,9000014,john.ramirez@email.com,Northeast,2110005,"Philadelphia, PA",40.12624,-75.12652,3,1,0
1679939334,Donna Ann Thompson,170 N HENDERSON RD,KING OF PRUSSIA,PA,19406,Other Non-Specialists,2.37,9.08,5.94,Diagnoser,7,19,7,6,4,BLUEWELLTH,9000232,donna.thompson@email.com,Northeast,2110005,"Philadelphia, PA",40.09467,-75.38402,3,1,0
1326460155,Thomas Kay Torres,201 SAINT ANN DR,MANDEVILLE,LA,70471,PCP,9.85,2.96,1.15,Diagnoser,0,1,1,1,1,SAINT TAMMANY PARISH HOSPITAL SERVICE DISTRICT NUMBER 2,9001474,thomas.torres@email.com,South Central,2150003,"New Orleans, LA",30.407,-90.06346,3,0,1
1952306607,William James Anderson,3208 LEMONE INDUSTRIAL BLVD,COLUMBIA,MO,65201,PCP,3.42,1.45,5.54,Diagnoser,0,21,1,1,2,MISSOURI MEDICAL AFFILIATES,9001055,william.anderson@email.com,South Central,2150004,"Saint Louis, MO",38.89595,-92.24365,3,0,1
1003878000,Sandra Paul Davis,7777 HENNESSY BLVD,BATON ROUGE,LA,70808,PCP,2.16,8.32,7.14,Diagnoser,0,13,1,1,9,FRANCISCAN MISSIONARIES OF OUR LADY HEALTH SYSTEM INC,9000614,sandra.davis@email.com,South Central,2150003,"New Orleans, LA",30.4057,-91.14236,3,0,1
1669448825,STEPHEN MICHAEL LAYNE,4224 HOUMA BLVD,METAIRIE,LA,70006,Sleep Specialists,3.21,4.95,4.46,Diagnoser,0,11,1,1,1,LCMC HEALTH SYSTEM,9000880,stephen.layne@email.com,South Central,2150003,"New Orleans, LA",30.01393,-90.19171,3,0,1
1679884704,Andrew Ruth Torres,400 S MAIN ST,SEARCY,AR,72143,Sleep Specialists,6.16,5.17,6.87,Diagnoser,0,13,1,1,4,PRIMECARE MEDICAL CLINIC,9001303,andrew.torres@email.com,South Central,2150002,"Little Rock, AR",35.2279,-91.73613,3,0,1
1760739916,KAYLA MARIE SHELLEY,9219 E HIDDEN SPUR TRL,SCOTTSDALE,AZ,85255,Sleep Specialists,3.27,7.36,2.04,Diagnoser,0,3,1,1,5,ALPHAMED,9000097,kayla.shelley@email.com,South Central,2150001,"Phoenix, AZ",33.6824,-111.8177,3,0,1
1063881613,Matthew Ann Jones,290 NE TUDOR RD,LEES SUMMIT,MO,64086,Sleep Specialists,2.75,8.58,5.93,Diagnoser,0,3,1,1,5,ASCENTIST HEALTHCARE,9000136,matthew.jones@email.com,South Central,2150004,"Saint Louis, MO",38.91181,-94.29293,3,2,1
1205835022,BHUPESH HASMUKH DIHENIA,3815 23RD ST,LUBBOCK,TX,79410,Sleep Specialists,8.08,8.16,8.76,Diagnoser,0,29,1,1,6,PROVIDENCE,9001317,bhupesh.dihenia@email.com,South Central,2150006,"Dallas, TX",33.56962,-101.89124,3,0,1
1477924082,STEPHANIE KAY WALLACE,3110 N SWAN RD,TUCSON,AZ,85712,Sleep Specialists,7.49,9.13,3.69,Diagnoser,0,2,1,1,9,TUCSON OUTPATIENT PSYCHIATRY,9001764,stephanie.wallace@email.com,South Central,2150001,"Phoenix, AZ",32.25229,-110.88636,3,0,1
1558364232,JEROME MARC KANE,3030 HARWOOD RD,BEDFORD,TX,76021,Sleep Specialists,3.84,8.7,9.62,Diagnoser,0,20,1,1,10,KANE HALL BARRY NEUROLOGY,9000845,jerome.kane@email.com,South Central,2150006,"Dallas, TX",32.8523,-97.13128,3,1,1
1043578982,Karen Reed Gonzalez,10400 N CENTRAL EXPY,DALLAS,TX,75231,PCP,9.81,8.25,6.82,Diagnoser,1,25,7,4,5,MIND BODY MEDICINE,9001049,karen.gonzalez@email.com,South Central,2150006,"Dallas, TX",32.87695,-96.74967,3,1,0
1518503259,JESSICA MARIE WIGHT,260 WILLOW BEND DR,ALEDO,TX,76008,Sleep Specialists,2.15,5.78,5.62,Diagnoser,1,30,1,1,9,MEDICAL ASSOCIATES OF WILLOW PARK,9000976,jessica.wight@email.com,South Central,2150006,"Dallas, TX",32.68182,-97.62738,3,0,1
1578155099,JORGE GUTIERREZ SIMENTAL,1701 E 23RD AVE,HUTCHINSON,KS,67502,Sleep Specialists,6.63,5.21,5.44,Diagnoser,2,28,4,2,6,HUTCHINSON REGIONAL MEDICAL CENTER,9000773,jorge.gutierrez simental@email.com,South Central,2150004,"Saint Louis, MO",38.12146,-97.92673,3,1,0
1104032028,EHREEMA JAVID NADIR,1915 E CHANDLER BLVD,CHANDLER,AZ,85225,Sleep Specialists,7.62,8.63,3.22,Diagnoser,2,10,7,7,6,AMERICAN MEDICAL ASSOCIATES PLLC,9000103,ehreema.javid nadir@email.com,South Central,2150001,"Phoenix, AZ",33.31748,-111.83167,3,1,0
1205165974,LANCE KENNEDY DELONG,2410 N FOWLER ST,HOBBS,NM,88240,PCP,9.08,6.16,2.42,Diagnoser,3,27,4,6,2,AMERICAN MEDICAL GROUP INC,9000104,lance.kennedy delong@email.com,South Central,2150005,"San Antonio, TX",32.67285,-103.43454,3,1,0
1104131820,WILLIAM NASSOUR,11301 N 99TH AVE,PEORIA,AZ,85345,Sleep Specialists,8.81,9.43,9.83,Diagnoser,5,25,1,2,7,IMMANUEL CARING MINISTRIES,9000778,william.nassour@email.com,South Central,2150001,"Phoenix, AZ",33.57215,-112.24838,3,1,0
1083724256,DJILLALI BOUDJENAH,4425 PLANO PKWY,CARROLLTON,TX,75010,Sleep Specialists,9.8,10.0,1.72,Diagnoser,5,21,5,6,7,THE PSYCH CARE CLINIC,9001708,djillali.boudjenah@email.com,South Central,2150006,"Dallas, TX",33.03058,-96.90148,3,1,0
1508538216,Jennifer Reed Wright,912 S FLEISHEL AVE,TYLER,TX,75701,NP/PA,3.63,9.28,1.9,Diagnoser,6,6,3,5,5,THE UNIVERSITY OF TEXAS SYSTEM,9001721,jennifer.wright@email.com,South Central,2150006,"Dallas, TX",32.32297,-95.29679,3,1,0
1396987699,Michael James Gonzalez,5150 WARREN PKWY,FRISCO,TX,75034,Other Non-Specialists,6.06,9.19,7.17,Diagnoser,6,10,3,3,7,NORTH TEXAS INSTITUTE OF NEUROLOGY AND HEADACHE,9001139,michael.gonzalez@email.com,South Central,2150006,"Dallas, TX",33.12084,-96.83778,3,1,0
1346295458,LECY LIEUX ALBARADO,913 ALFRED ST,SCOTT,LA,70583,Sleep Specialists,7.39,9.53,6.83,Diagnoser,6,23,6,4,1,ACADIANA PSYCH ASSOCIATES LLC,9000019,lecy.lieux albarado@email.com,South Central,2150003,"New Orleans, LA",30.25846,-92.12204,3,2,0
1821049453,RICHARD ROSS FINCH,4517 PARK AVE,HOT SPRINGS,AR,71901,Sleep Specialists,6.03,3.91,5.6,Diagnoser,6,16,1,5,2,HEALTHSTAR PHYSICIANS OF HOT SPRINGS PLLC,9000717,richard.ross finch@email.com,South Central,2150002,"Little Rock, AR",34.52682,-92.97247,3,1,0
1164651543,MAGGIE MARIE NGAR,4801 S CLIFF AVE,INDEPENDENCE,MO,64055,Sleep Specialists,7.32,2.65,4.33,Diagnoser,6,16,3,5,5,BJC HEALTHCARE,9000218,maggie.marie ngar@email.com,South Central,2150004,"Saint Louis, MO",39.05061,-94.39848,3,1,0
1518104181,DORI KAY SIMS,601 W STATE HIGHWAY 6,WACO,TX,76710,Sleep Specialists,7.02,7.99,8.87,Diagnoser,6,25,2,2,6,ASCENSION,9000135,dori.kay sims@email.com,South Central,2150007,"Houston, TX",31.5387,-97.19554,3,1,0
1366912321,Charles Jane Robinson,910 OAKFIELD DR,BRANDON,FL,33511,NP/PA,9.04,9.23,2.41,Diagnoser,0,30,1,1,1,PULMONARY ASSOCIATES OF BRANDON AND SUN CITY,9001349,charles.robinson@email.com,Southeast,2130004,"Tampa, FL",27.9099,-82.29405,3,0,1
1538330220,Patricia Marie Ramirez,1102 W WAUGH ST,DALTON,GA,30720,NP/PA,6.74,2.46,5.32,Diagnoser,0,26,1,1,7,SAINT JOSEPH CLINIC PC,9001470,patricia.ramirez@email.com,Southeast,2130001,"Atlanta, GA",34.73472,-85.00289,3,0,1
1659543965,Karen Paul Martin,429 S 3RD ST,GADSDEN,AL,35901,Other Specialists,9.57,6.17,2.01,Diagnoser,0,21,0,1,2,COMMUNITY HEALTH SYSTEMS INC,9000402,karen.martin@email.com,Southeast,2130007,"Birmingham, AL",34.04848,-85.92395,3,0,1
1811346539,Kimberly Jane Anderson,1314 OAK ST,MELBOURNE,FL,32901,Other Specialists,3.29,9.18,9.96,Diagnoser,0,32,0,1,3,INDEPENDENT LUNG ASSOCIATES PA,9000782,kimberly.anderson@email.com,Southeast,2130004,"Tampa, FL",28.07887,-80.62268,3,0,1
1760425532,DESMOND JAMES YOUNG,4057 HIGHWAY 17,MURRELLS INLET,SC,29576,Sleep Specialists,4.32,1.91,7.72,Diagnoser,0,5,1,1,2,MEDICAL UNIVERSITY OF SOUTH CAROLINA MEDICAL CENTER,9000982,desmond.young@email.com,Southeast,2130002,"Charleston, SC",33.56952,-79.05076,3,1,1
1366877268,CINDY GAYLE PATRICK,1100 17TH AVE,MERIDIAN,MS,39301,Sleep Specialists,3.13,3.49,9.12,Diagnoser,0,15,1,1,2,OCHSNER HEALTH SYSTEM,9001176,cindy.patrick@email.com,Southeast,2130007,"Birmingham, AL",32.27289,-88.59226,3,2,1
1609824879,JUAN VINCENT CRESPO,2415 SE 17TH ST,OCALA,FL,34471,Sleep Specialists,8.31,7.56,4.96,Diagnoser,0,8,1,1,3,HCA HEALTHCARE INC,9000704,juan.crespo@email.com,Southeast,2130006,"Jacksonville, FL",29.16054,-82.12786,3,0,1
1467412171,JAY MARK HENDLER,2525 COURT DR,GASTONIA,NC,28054,Sleep Specialists,8.39,4.61,7.91,Diagnoser,0,9,2,2,3,CAROMONT HEALTH SYSTEM,9000296,jay.hendler@email.com,Southeast,2130002,"Charleston, SC",35.26128,-81.15072,3,0,2
1982249868,David Rose Anderson,1951 NW 7TH AVE,MIAMI,FL,33136,Sleep Specialists,5.5,9.99,1.88,Diagnoser,0,23,1,1,3,UNIVERSITY OF MIAMI HEALTH SYSTEM,9001806,david.anderson@email.com,Southeast,2130005,"Miami, FL",25.78703,-80.20444,3,1,1
1609920222,Sandra Blake Ramirez,1100 CLEARWATER LARGO RD N,LARGO,FL,33770,Sleep Specialists,9.51,9.49,3.7,Diagnoser,0,15,1,1,3,FLORIDA BEHAVIORAL MEDICINE,9000598,sandra.ramirez@email.com,Southeast,2130004,"Tampa, FL",27.91477,-82.8035,3,2,1
1659355949,MOHAMMAD IFTEKHAR ULLAH,2500 N STATE ST,JACKSON,MS,39216,Sleep Specialists,2.4,5.83,7.78,Diagnoser,0,9,1,1,4,THE UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,9001720,mohammad.ullah@email.com,Southeast,2130007,"Birmingham, AL",32.33463,-90.1606,3,1,1
1255406377,NEHAL KIREET BHATT,3320 OLD JEFFERSON RD,ATHENS,GA,30607,Sleep Specialists,4.08,3.65,8.34,Diagnoser,0,15,1,1,4,ATHENS PULMONARY AND SLEEP MEDICINE PC,9000148,nehal.bhatt@email.com,Southeast,2130001,"Atlanta, GA",34.01895,-83.44774,3,1,1
1265406375,PRAVEEN RASTOGI,915 EAGLES LANDING PKWY,STOCKBRIDGE,GA,30281,Sleep Specialists,9.05,7.91,3.64,Diagnoser,0,13,1,1,5,PULMONARY AND SLEEP MEDICINE ASSOCIATES LLP,9001344,praveen.rastogi@email.com,Southeast,2130001,"Atlanta, GA",33.56338,-84.1961,3,2,1
1790745495,JOEL ADEDOYIN ONAFOWOKAN,3626 LATROBE DR,CHARLOTTE,NC,28211,Sleep Specialists,8.38,1.74,2.9,Diagnoser,0,27,1,1,7,FAITH MEDICAL CENTER PC,9000567,joel.onafowokan@email.com,Southeast,2130002,"Charleston, SC",35.16816,-80.79604,3,0,1
1043619414,CAROLINE PIKE FORD,4057 HIGHWAY 17,MURRELLS INLET,SC,29576,Sleep Specialists,5.12,6.5,5.66,Diagnoser,0,19,1,1,8,MEDICAL UNIVERSITY OF SOUTH CAROLINA MEDICAL CENTER,9000982,caroline.ford@email.com,Southeast,2130002,"Charleston, SC",33.56952,-79.05076,3,0,1
1568429223,THOMAS MARVINJR CHANDLER,4057 HIGHWAY 17,MURRELLS INLET,SC,29576,Sleep Specialists,7.27,1.72,2.59,Diagnoser,0,33,1,1,8,MEDICAL UNIVERSITY OF SOUTH CAROLINA MEDICAL CENTER,9000982,thomas.chandler@email.com,Southeast,2130002,"Charleston, SC",33.56952,-79.05076,3,2,1
1639153422,TAMA LYNN SYROP,1150 HAMMOND DR,ATLANTA,GA,30328,Sleep Specialists,5.12,2.73,4.11,Diagnoser,0,0,1,1,9,SOUTHEAST MEDICAL GROUP,9001573,tama.syrop@email.com,Southeast,2130001,"Atlanta, GA",33.93194,-84.38617,3,0,1
1194798595,JOHN DOUGLAS CLARK,2030 N CHURCH STREET PL,SPARTANBURG,SC,29303,Sleep Specialists,2.15,6.05,3.3,Diagnoser,0,4,1,1,9,LUNG AND CHEST MEDICAL ASSOCIATES,9000920,john.clark@email.com,Southeast,2130002,"Charleston, SC",34.99424,-81.96883,3,0,1
1679929129,KATELYN ROSE AMMONS,101 MANNING DR,CHAPEL HILL,NC,27514,Sleep Specialists,8.37,6.22,1.99,Diagnoser,0,7,1,1,9,UNC HEALTH CARE SYSTEM,9001777,katelyn.ammons@email.com,Southeast,2130003,North Carolina,35.96776,-79.04406,3,0,1
1962672584,HEATHER MARIE AMOS,6488 N US HIGHWAY 41,APOLLO BEACH,FL,33572,Sleep Specialists,7.15,7.99,3.96,Diagnoser,0,20,1,1,9,FLORIDA HEALTH SCIENCES CENTER,9000600,heather.amos@email.com,Southeast,2130004,"Tampa, FL",27.7659,-82.39999,3,0,1
1124105010,MITCHELL R GRUNSKY,325 BROAD ST,SUMTER,SC,29150,Sleep Specialists,3.9,2.47,7.84,Diagnoser,0,2,1,1,9,COLONIAL HEALTHCARE LLC,9000382,mitchell.grunsky@email.com,Southeast,2130002,"Charleston, SC",33.87621,-80.35609,3,1,1
1063499614,CHARLES LESLIE BRYAN,435 AIRPORT BLVD,PENSACOLA,FL,32503,Sleep Specialists,9.6,2.85,3.52,Diagnoser,0,33,2,2,10,PULMONARY CRITICAL CARE AND SLEEP DISORDERS MEDICINE PA,9001365,charles.bryan@email.com,Southeast,2130006,"Jacksonville, FL",30.46022,-87.21372,3,4,2
1174795157,Susan Ruth Walker,1088 BAXTER ST,ATHENS,GA,30606,Pulmonologist,3.83,9.19,3.59,Diagnoser,2,2,4,4,3,ATHENS NEUROLOGICAL ASSOCIATES,9000147,susan.walker@email.com,Southeast,2130001,"Atlanta, GA",33.93873,-83.43305,3,1,0
1891716379,JOHN-MARK MARK MILLER,516 BEAMAN ST,CLINTON,NC,28328,Sleep Specialists,2.53,4.89,1.03,Diagnoser,2,16,7,7,1,SAMPSON REGIONAL MEDICAL CENTER,9001481,john-mark.mark miller@email.com,Southeast,2130003,North Carolina,35.00504,-78.33513,3,1,0
1194755314,CHAD BJORN GUNNLAUGSSON,1040 PINNACLE POINT DR,COLUMBIA,SC,29223,Sleep Specialists,3.81,4.02,4.0,Diagnoser,3,25,1,5,3,SOUTHEASTERN EAR NOSE AND THROAT ALLERGY AND SLEEP DISORDERS,9001576,chad.bjorn gunnlaugsson@email.com,Southeast,2130002,"Charleston, SC",34.09243,-80.92153,3,1,0
1699396093,KARA LEIGH TOOLEY,1298 N MCKENZIE ST,FOLEY,AL,36535,Sleep Specialists,1.5,5.46,9.36,Diagnoser,3,30,1,4,4,COMMUNITY HEALTH SYSTEMS INC,9000402,kara.leigh tooley@email.com,Southeast,2130007,"Birmingham, AL",30.38562,-87.72514,3,3,0
1982085676,ANEEL AHMED URSANI,4652 LAWRENCEVILLE HWY NW,LILBURN,GA,30047,Sleep Specialists,3.71,6.73,5.85,Diagnoser,3,2,6,5,6,NEXT STEP PSYCHIATRY,9001119,aneel.ahmed ursani@email.com,Southeast,2130001,"Atlanta, GA",33.87104,-84.11304,3,1,0
1649238411,ANITA LYNN HAYNES,745 POPLAR RD,NEWNAN,GA,30265,Sleep Specialists,3.34,8.89,5.34,Diagnoser,4,23,2,3,3,PIEDMONT HEALTHCARE INC,9001261,anita.lynn haynes@email.com,Southeast,2130001,"Atlanta, GA",33.41649,-84.70749,3,1,0
1942480785,Mary James Lee,2500 N STATE ST,JACKSON,MS,39216,Sleep Specialists,6.74,4.68,7.82,Diagnoser,4,22,4,5,3,THE UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,9001720,mary.lee@email.com,Southeast,2130007,"Birmingham, AL",32.33463,-90.1606,3,1,0
1922002815,JOHN ALEX ALLEN,709 BREEDLOVE DR,MONROE,GA,30655,Sleep Specialists,3.13,4.96,4.53,Diagnoser,4,8,7,5,3,RIDGEVIEW INSTITUTE MONROE,9001425,john.alex allen@email.com,Southeast,2130001,"Atlanta, GA",33.78214,-83.69072,3,1,0
1043691322,Elizabeth Ruth Torres,435 AIRPORT BLVD,PENSACOLA,FL,32503,Sleep Specialists,2.77,6.39,3.01,Diagnoser,4,13,2,5,4,PULMONARY CRITICAL CARE AND SLEEP DISORDERS MEDICINE PA,9001365,elizabeth.torres@email.com,Southeast,2130006,"Jacksonville, FL",30.46022,-87.21372,3,1,0
1184606824,MAHMOOD SAYIED EISA,4274 N VALDOSTA RD,VALDOSTA,GA,31602,Sleep Specialists,6.6,1.5,3.07,Diagnoser,4,4,6,3,6,SGMC HEALTH,9001511,mahmood.sayied eisa@email.com,Southeast,2130001,"Atlanta, GA",30.86734,-83.34269,3,1,0
1023099587,ROHIT G PATEL,400 E 10TH ST,ANNISTON,AL,36207,Sleep Specialists,3.73,1.71,7.14,Diagnoser,5,19,4,2,3,"NOLAND HEALTH SERVICES, INC",9001124,rohit.g patel@email.com,Southeast,2130007,"Birmingham, AL",33.68196,-85.71356,3,1,0
1740645753,Karen James Martin,1439 JESSE JEWELL PKWY NE,GAINESVILLE,GA,30501,Psychologist,9.76,9.05,9.06,Diagnoser,6,28,1,7,3,NORTHEAST GEORGIA HEALTH SYSTEM INC,9001141,karen.martin@email.com,Southeast,2130001,"Atlanta, GA",34.31844,-83.81636,3,1,0
1346359197,DAVID LAWRENCE MOODY,135 RESIDENTIAL CENTER RD,CHOCTAW,MS,39350,Sleep Specialists,4.58,9.0,1.71,Diagnoser,6,23,6,3,7,CHOCTAW RESIDENTIAL CENTER,9000347,david.lawrence moody@email.com,Southeast,2130007,"Birmingham, AL",32.79674,-89.12984,3,1,0
1457580060,Joseph Dean Flores,623 S HOUSTON LAKE RD,WARNER ROBINS,GA,31088,Sleep Specialists,9.71,1.76,1.18,Diagnoser,7,14,5,1,1,MIDDLE GEORGIA MEDICAL ASSOCIATES PC,9001030,joseph.flores@email.com,Southeast,2130002,"Charleston, SC",32.58587,-83.65528,3,1,0
1922110535,RICHARD ALLEN FUHLER,3173 DAUPHIN ST,MOBILE,AL,36606,Sleep Specialists,5.91,7.42,7.76,Diagnoser,7,30,5,7,5,FOCUS MD,9000604,richard.allen fuhler@email.com,Southeast,2130007,"Birmingham, AL",30.67088,-88.10617,3,1,0
1275859050,ASHLEY MCKINNEY WANAGER,4700 WATERS AVE,SAVANNAH,GA,31404,Sleep Specialists,5.43,7.23,5.84,Diagnoser,7,30,7,6,7,HCA HEALTHCARE INC,9000704,ashley.mckinney wanager@email.com,Southeast,2130002,"Charleston, SC",32.05064,-81.05367,3,1,0
1427203306,JUSTIN JEONGSUK PI,6 SAND HILL RD,FLEMINGTON,NJ,8822,Sleep Specialists,5.1,1.09,6.02,Diagnoser,0,24,1,1,2,HUNTERDON HEALTHCARE SYSTEM,9000769,justin.pi@email.com,Unrecognized,,Unrecognized,,,3,0,1
1285688309,ROBERT FRANCIS ALEXANDER,94 DIAMOND SPRING RD,DENVILLE,NJ,7834,Sleep Specialists,2.82,5.05,3.75,Diagnoser,0,32,1,1,6,"TRUDOC MEDICAL, LLC",9001761,robert.alexander@email.com,Unrecognized,,Unrecognized,,,3,0,1
1972862845,KAROLYN A CHANG,1 HOSPITAL PLZ,STAMFORD,CT,6902,Sleep Specialists,6.4,1.49,5.11,Diagnoser,0,21,2,2,6,STAMFORD HEALTH,9001608,karolyn.chang@email.com,Unrecognized,,Unrecognized,,,3,1,2
1871521518,DOMINIC JOSEPH ROCA,29 HOSPITAL PLZ,STAMFORD,CT,6902,Sleep Specialists,4.51,8.63,3.43,Diagnoser,0,35,2,2,10,STAMFORD HEALTH,9001608,dominic.roca@email.com,Unrecognized,,Unrecognized,,,3,1,2
1528067501,KIMBERLY ANNE ROULEAU,185 QUEEN CITY AVE,MANCHESTER,NH,3101,Sleep Specialists,6.42,3.92,1.17,Diagnoser,4,27,3,5,4,ELLIOT HEALTH SYSTEM,9000530,kimberly.anne rouleau@email.com,Unrecognized,,Unrecognized,,,3,1,0
1518270826,SAKSHI SETHI,24 HOSPITAL AVE,DANBURY,CT,6810,Sleep Specialists,6.58,2.76,9.36,Diagnoser,4,3,2,4,7,NUVANCE HEALTH,9001165,sakshi.sethi@email.com,Unrecognized,,Unrecognized,,,3,1,0
1699308874,Kimberly Ann Ramirez,425 N SANTIAM HWY,LEBANON,OR,97355,NP/PA,7.84,2.46,3.45,Diagnoser,0,27,1,1,6,SAMARITAN HEALTH SERVICES,9001480,kimberly.ramirez@email.com,West,2160002,"Portland, OR",44.5315,-122.81701,3,0,1
1700897394,Mark Lee Martinez,2540 SISTER MARY COLUMBA DR,RED BLUFF,CA,96080,PCP,1.88,6.8,7.08,Diagnoser,0,7,1,1,1,INDIAN HEALTH SERVICE,9000783,mark.martinez@email.com,West,2160002,"Portland, OR",40.16386,-122.39171,3,0,1
1922542877,Andrew Allen Martinez,1801 E MARCH LN,STOCKTON,CA,95210,Psychologist,2.49,3.44,9.63,Diagnoser,0,8,1,1,2,PACIFIC SLEEP DISORDERS CENTER,9001218,andrew.martinez@email.com,West,2160005,"San Francisco, CA",38.03215,-121.29782,3,0,1
1295131241,Ashley Jean Clark,2105 MARTIN LUTHER KING JR WAY,BERKELEY,CA,94704,Psychologist,5.37,9.05,2.15,Diagnoser,0,10,1,1,7,FORESIGHT MENTAL HEALTH,9000606,ashley.clark@email.com,West,2160005,"San Francisco, CA",37.8664,-122.26088,3,0,1
